Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,109749,-,-,-,41.13,-8.62,0,78,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,Temperature,GHI,
2017,6,10,11,30,24.900000000000002,858,N/A
2017,6,10,11,45,24.900000000000002,820,N/A
2017,6,10,12,0,25,830,N/A
2017,6,10,12,15,24.900000000000002,863,N/A
2017,6,10,12,30,24.900000000000002,861,N/A
2017,6,10,12,45,24.900000000000002,892,N/A
2017,6,10,13,0,24.900000000000002,862,N/A
2017,6,10,13,15,24.8,834,N/A
2017,6,10,13,30,24.700000000000003,822,N/A
2017,6,10,13,45,24.700000000000003,744,N/A
2017,6,10,14,0,24.6,823,N/A
2017,6,10,14,15,24.5,905,N/A
2017,6,10,14,30,24.400000000000002,881,N/A
2017,6,10,14,45,24.3,722,N/A
2017,6,10,15,0,24.200000000000003,818,N/A
2017,6,10,15,15,24,661,N/A
2017,6,10,15,30,23.900000000000002,750,N/A
2017,6,10,15,45,23.700000000000003,644,N/A
2017,6,10,16,0,23.6,641,N/A
2017,6,10,16,15,23.400000000000002,582,N/A
2017,6,10,16,30,23.1,537,N/A
2017,6,10,16,45,22.900000000000002,522,N/A
2017,6,10,17,0,22.700000000000003,478,N/A
2017,6,10,17,15,22.3,393,N/A
2017,6,10,17,30,22,402,N/A
2017,6,10,17,45,21.700000000000003,354,N/A
2017,6,10,18,0,21.3,307,N/A
2017,6,10,18,15,20.900000000000002,252,N/A
2017,6,10,18,30,20.5,214,N/A
2017,6,10,18,45,20.1,170,N/A
2017,6,10,19,0,19.700000000000003,127,N/A
2017,6,10,19,15,19.400000000000002,88,N/A
2017,6,10,19,30,19.1,54,N/A
2017,6,10,19,45,18.8,26,N/A
2017,6,10,20,0,18.5,0,N/A
2017,6,10,20,15,18.3,0,N/A
2017,6,10,20,30,18.1,0,N/A
2017,6,10,20,45,17.900000000000002,0,N/A
2017,6,10,21,0,17.7,0,N/A
2017,6,10,21,15,17.6,0,N/A
2017,6,10,21,30,17.5,0,N/A
2017,6,10,21,45,17.3,0,N/A
2017,6,10,22,0,17.2,0,N/A
2017,6,10,22,15,17.1,0,N/A
2017,6,10,22,30,16.900000000000002,0,N/A
2017,6,10,22,45,16.8,0,N/A
2017,6,10,23,0,16.7,0,N/A
2017,6,10,23,15,16.7,0,N/A
2017,6,10,23,30,16.7,0,N/A
2017,6,10,23,45,16.7,0,N/A
2017,6,11,0,0,16.400000000000002,0,N/A
2017,6,11,0,15,16.3,0,N/A
2017,6,11,0,30,16.3,0,N/A
2017,6,11,0,45,16.2,0,N/A
2017,6,11,1,0,16.1,0,N/A
2017,6,11,1,15,16.1,0,N/A
2017,6,11,1,30,16,0,N/A
2017,6,11,1,45,16,0,N/A
2017,6,11,2,0,15.9,0,N/A
2017,6,11,2,15,15.8,0,N/A
2017,6,11,2,30,15.8,0,N/A
2017,6,11,2,45,15.700000000000001,0,N/A
2017,6,11,3,0,15.700000000000001,0,N/A
2017,6,11,3,15,15.600000000000001,0,N/A
2017,6,11,3,30,15.600000000000001,0,N/A
2017,6,11,3,45,15.5,0,N/A
2017,6,11,4,0,15.5,0,N/A
2017,6,11,4,15,15.600000000000001,0,N/A
2017,6,11,4,30,15.600000000000001,0,N/A
2017,6,11,4,45,15.700000000000001,0,N/A
2017,6,11,5,0,15.8,0,N/A
2017,6,11,5,15,16.2,14,N/A
2017,6,11,5,30,16.6,37,N/A
2017,6,11,5,45,16.900000000000002,67,N/A
2017,6,11,6,0,17.3,104,N/A
2017,6,11,6,15,17.8,145,N/A
2017,6,11,6,30,18.2,188,N/A
2017,6,11,6,45,18.7,170,N/A
2017,6,11,7,0,19.1,208,N/A
2017,6,11,7,15,19.6,246,N/A
2017,6,11,7,30,20,286,N/A
2017,6,11,7,45,20.5,322,N/A
2017,6,11,8,0,20.900000000000002,368,N/A
2017,6,11,8,15,21.3,401,N/A
2017,6,11,8,30,21.8,443,N/A
2017,6,11,8,45,22.200000000000003,609,N/A
2017,6,11,9,0,22.6,654,N/A
2017,6,11,9,15,22.900000000000002,695,N/A
2017,6,11,9,30,23.3,598,N/A
2017,6,11,9,45,23.6,771,N/A
2017,6,11,10,0,23.900000000000002,807,N/A
2017,6,11,10,15,24.200000000000003,734,N/A
2017,6,11,10,30,24.400000000000002,760,N/A
2017,6,11,10,45,24.6,773,N/A
2017,6,11,11,0,24.8,745,N/A
2017,6,11,11,15,24.900000000000002,936,N/A
2017,6,11,11,30,25,953,N/A
2017,6,11,11,45,25.1,965,N/A
2017,6,11,12,0,25.200000000000003,976,N/A
2017,6,11,12,15,25.200000000000003,982,N/A
2017,6,11,12,30,25.200000000000003,985,N/A
2017,6,11,12,45,25.200000000000003,983,N/A
2017,6,11,13,0,25.1,979,N/A
2017,6,11,13,15,25.1,733,N/A
2017,6,11,13,30,25,960,N/A
2017,6,11,13,45,24.900000000000002,945,N/A
2017,6,11,14,0,24.8,927,N/A
2017,6,11,14,15,24.8,906,N/A
2017,6,11,14,30,24.700000000000003,882,N/A
2017,6,11,14,45,24.6,856,N/A
2017,6,11,15,0,24.6,825,N/A
2017,6,11,15,15,24.5,793,N/A
2017,6,11,15,30,24.400000000000002,757,N/A
2017,6,11,15,45,24.3,719,N/A
2017,6,11,16,0,24.200000000000003,680,N/A
2017,6,11,16,15,24,638,N/A
2017,6,11,16,30,23.8,596,N/A
2017,6,11,16,45,23.6,551,N/A
2017,6,11,17,0,23.400000000000002,505,N/A
2017,6,11,17,15,23.1,457,N/A
2017,6,11,17,30,22.8,410,N/A
2017,6,11,17,45,22.400000000000002,362,N/A
2017,6,11,18,0,22.1,314,N/A
2017,6,11,18,15,21.700000000000003,267,N/A
2017,6,11,18,30,21.200000000000003,221,N/A
2017,6,11,18,45,20.8,176,N/A
2017,6,11,19,0,20.3,133,N/A
2017,6,11,19,15,19.900000000000002,93,N/A
2017,6,11,19,30,19.5,57,N/A
2017,6,11,19,45,19,28,N/A
2017,6,11,20,0,18.6,0,N/A
2017,6,11,20,15,18.400000000000002,0,N/A
2017,6,11,20,30,18.2,0,N/A
2017,6,11,20,45,18,0,N/A
2017,6,11,21,0,17.8,0,N/A
2017,6,11,21,15,17.7,0,N/A
2017,6,11,21,30,17.7,0,N/A
2017,6,11,21,45,17.6,0,N/A
2017,6,11,22,0,17.5,0,N/A
2017,6,11,22,15,17.400000000000002,0,N/A
2017,6,11,22,30,17.3,0,N/A
2017,6,11,22,45,17.2,0,N/A
2017,6,11,23,0,17.1,0,N/A
2017,6,11,23,15,17.1,0,N/A
2017,6,11,23,30,17.1,0,N/A
2017,6,11,23,45,17.1,0,N/A
2017,6,12,0,0,16.7,0,N/A
2017,6,12,0,15,16.7,0,N/A
2017,6,12,0,30,16.7,0,N/A
2017,6,12,0,45,16.6,0,N/A
2017,6,12,1,0,16.6,0,N/A
2017,6,12,1,15,16.6,0,N/A
2017,6,12,1,30,16.6,0,N/A
2017,6,12,1,45,16.5,0,N/A
2017,6,12,2,0,16.5,0,N/A
2017,6,12,2,15,16.5,0,N/A
2017,6,12,2,30,16.400000000000002,0,N/A
2017,6,12,2,45,16.400000000000002,0,N/A
2017,6,12,3,0,16.400000000000002,0,N/A
2017,6,12,3,15,16.3,0,N/A
2017,6,12,3,30,16.3,0,N/A
2017,6,12,3,45,16.3,0,N/A
2017,6,12,4,0,16.3,0,N/A
2017,6,12,4,15,16.400000000000002,0,N/A
2017,6,12,4,30,16.5,0,N/A
2017,6,12,4,45,16.6,0,N/A
2017,6,12,5,0,16.7,0,N/A
2017,6,12,5,15,17.2,15,N/A
2017,6,12,5,30,17.7,38,N/A
2017,6,12,5,45,18.2,68,N/A
2017,6,12,6,0,18.6,104,N/A
2017,6,12,6,15,19.200000000000003,145,N/A
2017,6,12,6,30,19.700000000000003,188,N/A
2017,6,12,6,45,20.200000000000003,142,N/A
2017,6,12,7,0,20.700000000000003,174,N/A
2017,6,12,7,15,21.400000000000002,251,N/A
2017,6,12,7,30,22.200000000000003,291,N/A
2017,6,12,7,45,22.900000000000002,332,N/A
2017,6,12,8,0,23.6,374,N/A
2017,6,12,8,15,24.200000000000003,416,N/A
2017,6,12,8,30,24.8,458,N/A
2017,6,12,8,45,25.5,498,N/A
2017,6,12,9,0,26.1,642,N/A
2017,6,12,9,15,26.6,683,N/A
2017,6,12,9,30,27.200000000000003,722,N/A
2017,6,12,9,45,27.700000000000003,757,N/A
2017,6,12,10,0,28.200000000000003,792,N/A
2017,6,12,10,15,28.400000000000002,823,N/A
2017,6,12,10,30,28.5,850,N/A
2017,6,12,10,45,28.700000000000003,876,N/A
2017,6,12,11,0,28.8,899,N/A
2017,6,12,11,15,28.8,919,N/A
2017,6,12,11,30,28.700000000000003,935,N/A
2017,6,12,11,45,28.6,954,N/A
2017,6,12,12,0,28.6,964,N/A
2017,6,12,12,15,28.400000000000002,970,N/A
2017,6,12,12,30,28.200000000000003,973,N/A
2017,6,12,12,45,28,971,N/A
2017,6,12,13,0,27.8,967,N/A
2017,6,12,13,15,27.5,959,N/A
2017,6,12,13,30,27.3,948,N/A
2017,6,12,13,45,27,933,N/A
2017,6,12,14,0,26.700000000000003,915,N/A
2017,6,12,14,15,26.6,894,N/A
2017,6,12,14,30,26.400000000000002,870,N/A
2017,6,12,14,45,26.200000000000003,842,N/A
2017,6,12,15,0,26.1,812,N/A
2017,6,12,15,15,26,779,N/A
2017,6,12,15,30,25.900000000000002,744,N/A
2017,6,12,15,45,25.8,706,N/A
2017,6,12,16,0,25.700000000000003,666,N/A
2017,6,12,16,15,25.5,625,N/A
2017,6,12,16,30,25.3,582,N/A
2017,6,12,16,45,25.200000000000003,537,N/A
2017,6,12,17,0,25,492,N/A
2017,6,12,17,15,24.700000000000003,445,N/A
2017,6,12,17,30,24.3,398,N/A
2017,6,12,17,45,24,350,N/A
2017,6,12,18,0,23.6,302,N/A
2017,6,12,18,15,23.1,255,N/A
2017,6,12,18,30,22.5,210,N/A
2017,6,12,18,45,22,165,N/A
2017,6,12,19,0,21.400000000000002,113,N/A
2017,6,12,19,15,20.900000000000002,79,N/A
2017,6,12,19,30,20.3,52,N/A
2017,6,12,19,45,19.8,25,N/A
2017,6,12,20,0,19.3,0,N/A
2017,6,12,20,15,19.1,0,N/A
2017,6,12,20,30,18.8,0,N/A
2017,6,12,20,45,18.6,0,N/A
2017,6,12,21,0,18.400000000000002,0,N/A
2017,6,12,21,15,18.3,0,N/A
2017,6,12,21,30,18.2,0,N/A
2017,6,12,21,45,18.1,0,N/A
2017,6,12,22,0,18,0,N/A
2017,6,12,22,15,17.900000000000002,0,N/A
2017,6,12,22,30,17.8,0,N/A
2017,6,12,22,45,17.7,0,N/A
2017,6,12,23,0,17.7,0,N/A
2017,6,12,23,15,17.7,0,N/A
2017,6,12,23,30,17.7,0,N/A
2017,6,12,23,45,17.7,0,N/A
2017,6,13,0,0,17.5,0,N/A
2017,6,13,0,15,17.5,0,N/A
2017,6,13,0,30,17.5,0,N/A
2017,6,13,0,45,17.5,0,N/A
2017,6,13,1,0,17.5,0,N/A
2017,6,13,1,15,17.5,0,N/A
2017,6,13,1,30,17.5,0,N/A
2017,6,13,1,45,17.5,0,N/A
2017,6,13,2,0,17.5,0,N/A
2017,6,13,2,15,17.5,0,N/A
2017,6,13,2,30,17.5,0,N/A
2017,6,13,2,45,17.5,0,N/A
2017,6,13,3,0,17.5,0,N/A
2017,6,13,3,15,17.5,0,N/A
2017,6,13,3,30,17.400000000000002,0,N/A
2017,6,13,3,45,17.400000000000002,0,N/A
2017,6,13,4,0,17.400000000000002,0,N/A
2017,6,13,4,15,17.400000000000002,0,N/A
2017,6,13,4,30,17.3,0,N/A
2017,6,13,4,45,17.3,0,N/A
2017,6,13,5,0,17.3,0,N/A
2017,6,13,5,15,17.400000000000002,2,N/A
2017,6,13,5,30,17.5,4,N/A
2017,6,13,5,45,17.6,5,N/A
2017,6,13,6,0,17.6,6,N/A
2017,6,13,6,15,17.8,7,N/A
2017,6,13,6,30,18,9,N/A
2017,6,13,6,45,18.2,11,N/A
2017,6,13,7,0,18.400000000000002,13,N/A
2017,6,13,7,15,18.900000000000002,15,N/A
2017,6,13,7,30,19.5,18,N/A
2017,6,13,7,45,20,21,N/A
2017,6,13,8,0,20.5,42,N/A
2017,6,13,8,15,21.5,107,N/A
2017,6,13,8,30,22.400000000000002,55,N/A
2017,6,13,8,45,23.400000000000002,37,N/A
2017,6,13,9,0,24.3,297,N/A
2017,6,13,9,15,25.1,58,N/A
2017,6,13,9,30,25.8,563,N/A
2017,6,13,9,45,26.5,744,N/A
2017,6,13,10,0,27.3,778,N/A
2017,6,13,10,15,27.700000000000003,809,N/A
2017,6,13,10,30,28.1,838,N/A
2017,6,13,10,45,28.5,864,N/A
2017,6,13,11,0,28.900000000000002,721,N/A
2017,6,13,11,15,29.1,760,N/A
2017,6,13,11,30,29.3,924,N/A
2017,6,13,11,45,29.5,933,N/A
2017,6,13,12,0,29.6,714,N/A
2017,6,13,12,15,29.6,743,N/A
2017,6,13,12,30,29.6,717,N/A
2017,6,13,12,45,29.5,951,N/A
2017,6,13,13,0,29.5,764,N/A
2017,6,13,13,15,29.3,77,N/A
2017,6,13,13,30,29.1,137,N/A
2017,6,13,13,45,28.900000000000002,80,N/A
2017,6,13,14,0,28.700000000000003,302,N/A
2017,6,13,14,15,28.5,294,N/A
2017,6,13,14,30,28.200000000000003,208,N/A
2017,6,13,14,45,27.900000000000002,208,N/A
2017,6,13,15,0,27.6,632,N/A
2017,6,13,15,15,27.3,761,N/A
2017,6,13,15,30,27,350,N/A
2017,6,13,15,45,26.700000000000003,541,N/A
2017,6,13,16,0,26.400000000000002,423,N/A
2017,6,13,16,15,26,422,N/A
2017,6,13,16,30,25.700000000000003,482,N/A
2017,6,13,16,45,25.3,355,N/A
2017,6,13,17,0,25,388,N/A
2017,6,13,17,15,24.6,362,N/A
2017,6,13,17,30,24.1,363,N/A
2017,6,13,17,45,23.700000000000003,312,N/A
2017,6,13,18,0,23.3,292,N/A
2017,6,13,18,15,22.8,246,N/A
2017,6,13,18,30,22.400000000000002,202,N/A
2017,6,13,18,45,21.900000000000002,160,N/A
2017,6,13,19,0,21.400000000000002,119,N/A
2017,6,13,19,15,21,82,N/A
2017,6,13,19,30,20.6,50,N/A
2017,6,13,19,45,20.200000000000003,24,N/A
2017,6,13,20,0,19.700000000000003,0,N/A
2017,6,13,20,15,19.6,0,N/A
2017,6,13,20,30,19.400000000000002,0,N/A
2017,6,13,20,45,19.200000000000003,0,N/A
2017,6,13,21,0,19,0,N/A
2017,6,13,21,15,18.900000000000002,0,N/A
2017,6,13,21,30,18.8,0,N/A
2017,6,13,21,45,18.7,0,N/A
2017,6,13,22,0,18.6,0,N/A
2017,6,13,22,15,18.5,0,N/A
2017,6,13,22,30,18.5,0,N/A
2017,6,13,22,45,18.400000000000002,0,N/A
2017,6,13,23,0,18.3,0,N/A
2017,6,13,23,15,18.3,0,N/A
2017,6,13,23,30,18.3,0,N/A
2017,6,13,23,45,18.3,0,N/A
2017,6,14,0,0,18.1,0,N/A
2017,6,14,0,15,18,0,N/A
2017,6,14,0,30,17.900000000000002,0,N/A
2017,6,14,0,45,17.900000000000002,0,N/A
2017,6,14,1,0,17.8,0,N/A
2017,6,14,1,15,17.7,0,N/A
2017,6,14,1,30,17.6,0,N/A
2017,6,14,1,45,17.5,0,N/A
2017,6,14,2,0,17.400000000000002,0,N/A
2017,6,14,2,15,17.400000000000002,0,N/A
2017,6,14,2,30,17.3,0,N/A
2017,6,14,2,45,17.3,0,N/A
2017,6,14,3,0,17.3,0,N/A
2017,6,14,3,15,17.3,0,N/A
2017,6,14,3,30,17.3,0,N/A
2017,6,14,3,45,17.3,0,N/A
2017,6,14,4,0,17.3,0,N/A
2017,6,14,4,15,17.400000000000002,0,N/A
2017,6,14,4,30,17.6,0,N/A
2017,6,14,4,45,17.8,0,N/A
2017,6,14,5,0,17.900000000000002,0,N/A
2017,6,14,5,15,18.400000000000002,13,N/A
2017,6,14,5,30,19,35,N/A
2017,6,14,5,45,19.5,64,N/A
2017,6,14,6,0,20,99,N/A
2017,6,14,6,15,20.5,139,N/A
2017,6,14,6,30,20.900000000000002,181,N/A
2017,6,14,6,45,21.3,127,N/A
2017,6,14,7,0,21.8,157,N/A
2017,6,14,7,15,22.3,318,N/A
2017,6,14,7,30,22.8,221,N/A
2017,6,14,7,45,23.400000000000002,256,N/A
2017,6,14,8,0,23.900000000000002,290,N/A
2017,6,14,8,15,24.200000000000003,504,N/A
2017,6,14,8,30,24.5,359,N/A
2017,6,14,8,45,24.8,592,N/A
2017,6,14,9,0,25.1,428,N/A
2017,6,14,9,15,25.3,675,N/A
2017,6,14,9,30,25.5,714,N/A
2017,6,14,9,45,25.700000000000003,750,N/A
2017,6,14,10,0,25.900000000000002,784,N/A
2017,6,14,10,15,26,816,N/A
2017,6,14,10,30,26.1,845,N/A
2017,6,14,10,45,26.200000000000003,871,N/A
2017,6,14,11,0,26.200000000000003,894,N/A
2017,6,14,11,15,26.3,913,N/A
2017,6,14,11,30,26.3,930,N/A
2017,6,14,11,45,26.3,946,N/A
2017,6,14,12,0,26.400000000000002,956,N/A
2017,6,14,12,15,26.3,963,N/A
2017,6,14,12,30,26.3,966,N/A
2017,6,14,12,45,26.3,965,N/A
2017,6,14,13,0,26.200000000000003,961,N/A
2017,6,14,13,15,26.1,953,N/A
2017,6,14,13,30,26,942,N/A
2017,6,14,13,45,25.8,927,N/A
2017,6,14,14,0,25.700000000000003,910,N/A
2017,6,14,14,15,25.6,889,N/A
2017,6,14,14,30,25.400000000000002,865,N/A
2017,6,14,14,45,25.200000000000003,838,N/A
2017,6,14,15,0,25.1,808,N/A
2017,6,14,15,15,24.900000000000002,775,N/A
2017,6,14,15,30,24.700000000000003,740,N/A
2017,6,14,15,45,24.5,705,N/A
2017,6,14,16,0,24.3,666,N/A
2017,6,14,16,15,24,624,N/A
2017,6,14,16,30,23.700000000000003,581,N/A
2017,6,14,16,45,23.5,537,N/A
2017,6,14,17,0,23.200000000000003,492,N/A
2017,6,14,17,15,22.8,446,N/A
2017,6,14,17,30,22.5,399,N/A
2017,6,14,17,45,22.1,352,N/A
2017,6,14,18,0,21.8,305,N/A
2017,6,14,18,15,21.400000000000002,258,N/A
2017,6,14,18,30,20.900000000000002,213,N/A
2017,6,14,18,45,20.5,170,N/A
2017,6,14,19,0,20.1,128,N/A
2017,6,14,19,15,19.6,89,N/A
2017,6,14,19,30,19.200000000000003,55,N/A
2017,6,14,19,45,18.8,27,N/A
2017,6,14,20,0,18.3,0,N/A
2017,6,14,20,15,18.1,0,N/A
2017,6,14,20,30,17.900000000000002,0,N/A
2017,6,14,20,45,17.7,0,N/A
2017,6,14,21,0,17.400000000000002,0,N/A
2017,6,14,21,15,17.3,0,N/A
2017,6,14,21,30,17.2,0,N/A
2017,6,14,21,45,17.1,0,N/A
2017,6,14,22,0,17,0,N/A
2017,6,14,22,15,16.900000000000002,0,N/A
2017,6,14,22,30,16.8,0,N/A
2017,6,14,22,45,16.7,0,N/A
2017,6,14,23,0,16.6,0,N/A
2017,6,14,23,15,16.6,0,N/A
2017,6,14,23,30,16.6,0,N/A
2017,6,14,23,45,16.6,0,N/A
2017,6,15,0,0,16.3,0,N/A
2017,6,15,0,15,16.2,0,N/A
2017,6,15,0,30,16.2,0,N/A
2017,6,15,0,45,16.1,0,N/A
2017,6,15,1,0,16.1,0,N/A
2017,6,15,1,15,16.1,0,N/A
2017,6,15,1,30,16,0,N/A
2017,6,15,1,45,16,0,N/A
2017,6,15,2,0,16,0,N/A
2017,6,15,2,15,15.9,0,N/A
2017,6,15,2,30,15.9,0,N/A
2017,6,15,2,45,15.8,0,N/A
2017,6,15,3,0,15.8,0,N/A
2017,6,15,3,15,15.700000000000001,0,N/A
2017,6,15,3,30,15.700000000000001,0,N/A
2017,6,15,3,45,15.600000000000001,0,N/A
2017,6,15,4,0,15.600000000000001,0,N/A
2017,6,15,4,15,15.700000000000001,0,N/A
2017,6,15,4,30,15.700000000000001,0,N/A
2017,6,15,4,45,15.8,0,N/A
2017,6,15,5,0,15.8,0,N/A
2017,6,15,5,15,16.2,14,N/A
2017,6,15,5,30,16.6,36,N/A
2017,6,15,5,45,17,67,N/A
2017,6,15,6,0,17.400000000000002,104,N/A
2017,6,15,6,15,17.900000000000002,144,N/A
2017,6,15,6,30,18.3,188,N/A
2017,6,15,6,45,18.8,17,N/A
2017,6,15,7,0,19.3,21,N/A
2017,6,15,7,15,19.900000000000002,25,N/A
2017,6,15,7,30,20.400000000000002,30,N/A
2017,6,15,7,45,21,34,N/A
2017,6,15,8,0,21.5,39,N/A
2017,6,15,8,15,22,344,N/A
2017,6,15,8,30,22.5,383,N/A
2017,6,15,8,45,23.1,465,N/A
2017,6,15,9,0,23.6,494,N/A
2017,6,15,9,15,24,538,N/A
2017,6,15,9,30,24.3,622,N/A
2017,6,15,9,45,24.700000000000003,649,N/A
2017,6,15,10,0,25.1,702,N/A
2017,6,15,10,15,25.400000000000002,708,N/A
2017,6,15,10,30,25.700000000000003,748,N/A
2017,6,15,10,45,26,791,N/A
2017,6,15,11,0,26.3,815,N/A
2017,6,15,11,15,26.5,847,N/A
2017,6,15,11,30,26.700000000000003,874,N/A
2017,6,15,11,45,26.8,905,N/A
2017,6,15,12,0,27,896,N/A
2017,6,15,12,15,27.1,924,N/A
2017,6,15,12,30,27.1,788,N/A
2017,6,15,12,45,27.200000000000003,788,N/A
2017,6,15,13,0,27.200000000000003,984,N/A
2017,6,15,13,15,27.200000000000003,976,N/A
2017,6,15,13,30,27.1,965,N/A
2017,6,15,13,45,27.1,950,N/A
2017,6,15,14,0,27.1,932,N/A
2017,6,15,14,15,27,911,N/A
2017,6,15,14,30,26.900000000000002,887,N/A
2017,6,15,14,45,26.900000000000002,857,N/A
2017,6,15,15,0,26.8,827,N/A
2017,6,15,15,15,26.700000000000003,794,N/A
2017,6,15,15,30,26.6,761,N/A
2017,6,15,15,45,26.6,723,N/A
2017,6,15,16,0,26.5,683,N/A
2017,6,15,16,15,26.3,641,N/A
2017,6,15,16,30,26.1,598,N/A
2017,6,15,16,45,25.900000000000002,552,N/A
2017,6,15,17,0,25.8,506,N/A
2017,6,15,17,15,25.400000000000002,459,N/A
2017,6,15,17,30,25,411,N/A
2017,6,15,17,45,24.6,363,N/A
2017,6,15,18,0,24.3,315,N/A
2017,6,15,18,15,23.700000000000003,267,N/A
2017,6,15,18,30,23,221,N/A
2017,6,15,18,45,22.400000000000002,176,N/A
2017,6,15,19,0,21.8,133,N/A
2017,6,15,19,15,21.200000000000003,93,N/A
2017,6,15,19,30,20.700000000000003,58,N/A
2017,6,15,19,45,20.1,29,N/A
2017,6,15,20,0,19.6,0,N/A
2017,6,15,20,15,19.3,0,N/A
2017,6,15,20,30,19.1,0,N/A
2017,6,15,20,45,18.8,0,N/A
2017,6,15,21,0,18.6,0,N/A
2017,6,15,21,15,18.400000000000002,0,N/A
2017,6,15,21,30,18.3,0,N/A
2017,6,15,21,45,18.1,0,N/A
2017,6,15,22,0,18,0,N/A
2017,6,15,22,15,17.900000000000002,0,N/A
2017,6,15,22,30,17.900000000000002,0,N/A
2017,6,15,22,45,17.8,0,N/A
2017,6,15,23,0,17.7,0,N/A
2017,6,15,23,15,17.7,0,N/A
2017,6,15,23,30,17.7,0,N/A
2017,6,15,23,45,17.7,0,N/A
2017,6,16,0,0,17.5,0,N/A
2017,6,16,0,15,17.5,0,N/A
2017,6,16,0,30,17.400000000000002,0,N/A
2017,6,16,0,45,17.400000000000002,0,N/A
2017,6,16,1,0,17.400000000000002,0,N/A
2017,6,16,1,15,17.400000000000002,0,N/A
2017,6,16,1,30,17.5,0,N/A
2017,6,16,1,45,17.6,0,N/A
2017,6,16,2,0,17.6,0,N/A
2017,6,16,2,15,17.6,0,N/A
2017,6,16,2,30,17.7,0,N/A
2017,6,16,2,45,17.7,0,N/A
2017,6,16,3,0,17.7,0,N/A
2017,6,16,3,15,17.6,0,N/A
2017,6,16,3,30,17.6,0,N/A
2017,6,16,3,45,17.5,0,N/A
2017,6,16,4,0,17.400000000000002,0,N/A
2017,6,16,4,15,17.5,0,N/A
2017,6,16,4,30,17.5,0,N/A
2017,6,16,4,45,17.6,0,N/A
2017,6,16,5,0,17.6,0,N/A
2017,6,16,5,15,18.1,15,N/A
2017,6,16,5,30,18.7,38,N/A
2017,6,16,5,45,19.200000000000003,71,N/A
2017,6,16,6,0,19.700000000000003,108,N/A
2017,6,16,6,15,20.200000000000003,149,N/A
2017,6,16,6,30,20.8,193,N/A
2017,6,16,6,45,21.3,241,N/A
2017,6,16,7,0,21.900000000000002,288,N/A
2017,6,16,7,15,22.6,336,N/A
2017,6,16,7,30,23.400000000000002,385,N/A
2017,6,16,7,45,24.1,434,N/A
2017,6,16,8,0,24.900000000000002,482,N/A
2017,6,16,8,15,25.5,529,N/A
2017,6,16,8,30,26.1,575,N/A
2017,6,16,8,45,26.6,622,N/A
2017,6,16,9,0,27.200000000000003,666,N/A
2017,6,16,9,15,27.6,707,N/A
2017,6,16,9,30,28,747,N/A
2017,6,16,9,45,28.400000000000002,784,N/A
2017,6,16,10,0,28.8,819,N/A
2017,6,16,10,15,29.1,851,N/A
2017,6,16,10,30,29.400000000000002,881,N/A
2017,6,16,10,45,29.700000000000003,908,N/A
2017,6,16,11,0,30,934,N/A
2017,6,16,11,15,30.1,954,N/A
2017,6,16,11,30,30.200000000000003,971,N/A
2017,6,16,11,45,30.3,984,N/A
2017,6,16,12,0,30.400000000000002,994,N/A
2017,6,16,12,15,30.3,1001,N/A
2017,6,16,12,30,30.3,1004,N/A
2017,6,16,12,45,30.200000000000003,1004,N/A
2017,6,16,13,0,30.200000000000003,1000,N/A
2017,6,16,13,15,30.1,992,N/A
2017,6,16,13,30,30,981,N/A
2017,6,16,13,45,30,967,N/A
2017,6,16,14,0,29.900000000000002,946,N/A
2017,6,16,14,15,29.8,925,N/A
2017,6,16,14,30,29.700000000000003,901,N/A
2017,6,16,14,45,29.6,873,N/A
2017,6,16,15,0,29.6,843,N/A
2017,6,16,15,15,29.5,810,N/A
2017,6,16,15,30,29.400000000000002,774,N/A
2017,6,16,15,45,29.3,736,N/A
2017,6,16,16,0,29.200000000000003,695,N/A
2017,6,16,16,15,29,652,N/A
2017,6,16,16,30,28.900000000000002,608,N/A
2017,6,16,16,45,28.700000000000003,562,N/A
2017,6,16,17,0,28.5,515,N/A
2017,6,16,17,15,28.3,468,N/A
2017,6,16,17,30,28,420,N/A
2017,6,16,17,45,27.700000000000003,370,N/A
2017,6,16,18,0,27.400000000000002,322,N/A
2017,6,16,18,15,26.6,274,N/A
